locationID,identifier,locality,mappedLocality
http://vocab.getty.edu/tgn/7016773,mrgid:15313,Tosa Bay,Philippine Sea
http://vocab.getty.edu/tgn/1112392,mrgid:21767,Gulf of Guinea,Gulf of Guinea
http://vocab.getty.edu/tgn/1112392,mrgid:21878,Gulf of Guinea Central,Gulf of Guinea
,mrgid:9217,Gabon Estuary,
http://vocab.getty.edu/tgn/1112392,mrgid:8474,Nigerian Exclusive Economic Zone,Gulf of Guinea
http://vocab.getty.edu/tgn/7014206,mrgid:8368,Overlapping claim Western Saharan Exclusive Economic Zone,North Atlantic Ocean
http://vocab.getty.edu/tgn/7014206,mrgid:8364,Spanish Exclusive Economic Zone (Canary Islands),North Atlantic Ocean
http://vocab.getty.edu/tgn/7006213,mrgid:8672,Cook Islands,Cook Islands
http://vocab.getty.edu/tgn/7000261,mrgid:8353,Yemeni Exclusive Economic Zone,Yemen
http://vocab.getty.edu/tgn/1000180,mrgid:14764,Quirimba Island,Mozambique
http://vocab.getty.edu/tgn/1000059,mrgid:8433,Venezuelan Exclusive Economic Zone,Venezuela
http://vocab.getty.edu/tgn/7004569,mrgid:8421,Saint Vincent and the Grenadines Exclusive Economic Zone,Caribbean Sea
http://vocab.getty.edu/tgn/1010020,mrgid:19263,Greater Antilles,Greater Antilles
http://vocab.getty.edu/tgn/1007234,mrgid:19039,Grand Bahama,Grand Bahama
http://vocab.getty.edu/tgn/7014206,mrgid:6676,Canopus Bank,South Atlantic Ocean
http://vocab.getty.edu/tgn/7004787,mrgid:8420,Trinidad and Tobago Exclusive Economic Zone,Trinidad and Tobago
http://vocab.getty.edu/tgn/7016796,mrgid:19095,Saba,Saba
http://vocab.getty.edu/tgn/7016796,mrgid:26518,Saba Exclusive Economic Zone,Saba
http://vocab.getty.edu/tgn/7014206,mrgid:4571,Blake Plateau,North Atlantic Ocean
http://vocab.getty.edu/tgn/7014206,mrgid:21981,Western Caribbean,Tropical Northwestern Atlantic
http://vocab.getty.edu/tgn/1007962,mrgid:19733,Mactan Island,Mactan Island
http://vocab.getty.edu/tgn/1000009,mrgid:8645,Antigua and Barbuda,Antigua and Barbuda
http://vocab.getty.edu/tgn/7004640,mrgid:19093,Antigua,Antigua
http://vocab.getty.edu/tgn/7004630,mrgid:2211,Turks and Caicos Islands,Turks and Caicos Islands
http://vocab.getty.edu/tgn/7004677,mrgid:8653,British Virgin Islands,British Virgin Islands
http://vocab.getty.edu/tgn/1000047,mrgid:20865,South Brazil,Brazil
http://vocab.getty.edu/tgn/1000054,mrgid:2124,Guyana,Guyana
http://vocab.getty.edu/tgn/1001154,mrgid:32850,Aliguay,Bohol
http://vocab.getty.edu/tgn/7016791,mrgid:25387,Eritrean Exclusive Economic Zone,Red Sea
http://vocab.getty.edu/tgn/7002129,mrgid:22705,Strait of Hormuz,Strait of Hormuz
http://vocab.getty.edu/tgn/1006266,mrgid:8628,Amsterdam Island,Amsterdam Island
http://vocab.getty.edu/tgn/1001154,mrgid:19683,Panglao,Bohol
http://vocab.getty.edu/tgn/7016735,mrgid:3903,Alborán Ridge,Mediterranean Sea
http://vocab.getty.edu/tgn/7006663,mrgid:25617,Croatian Exclusive Economic Zone,Croatia
http://vocab.getty.edu/tgn/7016735,mrgid:25197,Italian part of the Mediterranean Sea - Eastern Basin,Mediterranean Sea
http://vocab.getty.edu/tgn/7001093,mrgid:3329,Corsica,Corsica
http://vocab.getty.edu/tgn/7001093,mrgid:48690,Corsica,Corsica
http://vocab.getty.edu/tgn/7003121,mrgid:18508,Sardinia,Sardinia
http://vocab.getty.edu/tgn/1000095,mrgid:48784,Baleares coast,Spain
http://vocab.getty.edu/tgn/7005729,mrgid:3887,Malta,Malta
http://vocab.getty.edu/tgn/1112290,mrgid:3363,Ligurian Sea,Ligurian Sea
http://vocab.getty.edu/tgn/1112290,mrgid:25608,Italian part of the Ligurian Sea,Ligurian Sea
http://vocab.getty.edu/tgn/7016532,mrgid:25615,Italian part of the Adriatic Sea,Adriatic Sea
http://vocab.getty.edu/tgn/7016735,mrgid:25607,Balearic Sea,Mediterranean Sea
http://vocab.getty.edu/tgn/7016735,mrgid:25185,French part of the Mediterranean Sea - Western Basin,Mediterranean Sea
http://vocab.getty.edu/tgn/7029385,mrgid:25633,Australian part of the South Pacific Ocean,South Pacific Ocean
http://vocab.getty.edu/tgn/7000198,mrgid:16481,Malabar Coast,India
http://vocab.getty.edu/tgn/7016682,mrgid:21777,West and South Indian Shelf,Western Indo-Pacific
http://vocab.getty.edu/tgn/7016682,mrgid:22016,South India and Sri Lanka,Western Indo-Pacific
http://vocab.getty.edu/tgn/7016749,mrgid:20455,Reunion Rocks,KwaZulu-Natal
http://vocab.getty.edu/tgn/1008543,mrgid:21865,Easter Island,Easter Island
http://vocab.getty.edu/tgn/1001906,mrgid:18632,Nayarit,Nayarit
http://vocab.getty.edu/tgn/1001960,mrgid:18635,Sonora,Sonora
http://vocab.getty.edu/tgn/7016644,mrgid:18614,Colima,Colima
http://vocab.getty.edu/tgn/7016644,mrgid:18636,Revillagigedo island,Colima
http://vocab.getty.edu/tgn/1114335,mrgid:3342,Moray Firth,Moray Firth
http://vocab.getty.edu/tgn/7014206,mrgid:21978,Eastern Caribbean,Tropical Northwestern Atlantic
http://vocab.getty.edu/tgn/2136656,mrgid:21721,Arctic,Arctic
http://vocab.getty.edu/tgn/2136656,mrgid:21780,Arctic,Arctic
http://vocab.getty.edu/tgn/2136656,mrgid:21817,Northern Labrador,Arctic
http://vocab.getty.edu/tgn/2136656,mrgid:21821,Baffin Bay - Davis Strait,Arctic
http://vocab.getty.edu/tgn/7014206,mrgid:21717,Temperate Northern Atlantic,Temperate Northern Atlantic
http://vocab.getty.edu/tgn/7014206,mrgid:21748,Lusitanian,Temperate Northern Atlantic
http://vocab.getty.edu/tgn/7014206,mrgid:21886,South European Atlantic Shelf,South European Atlantic Shelf
http://vocab.getty.edu/tgn/7016735,mrgid:21896,Mediterranean Sea - Western Basin,Mediterranean Sea
http://vocab.getty.edu/tgn/7018842,mrgid:21864,Manning-Hawkesbury,Temperate Australasia
http://vocab.getty.edu/tgn/1112234,mrgid:17958,Subantarctic Waters,Southern Ocean
http://vocab.getty.edu/tgn/7014206,mrgid:17810,South West Atlantic,Atlantic Ocean
http://vocab.getty.edu/tgn/7014206,mrgid:20866,Magellanic region,Atlantic Ocean
http://vocab.getty.edu/tgn/1000128,mrgid:8483,Malaysian Exclusive Economic Zone,Malaysia
http://vocab.getty.edu/tgn/1098390,mrgid:9089,Ulladulla,Ulladulla
http://vocab.getty.edu/tgn/1115109,mrgid:4250,Davis Strait,Davis Strait
http://vocab.getty.edu/tgn/7029367,mrgid:21753,Warm Temperate Northwest Pacific,Warm Temperate Northwest Pacific
http://vocab.getty.edu/tgn/7029367,mrgid:22005,Central Kuroshio Current,Warm Temperate Northwest Pacific
http://vocab.getty.edu/tgn/1112230,mrgid:8747,Arctic Ocean,Arctic Ocean
http://vocab.getty.edu/tgn/1115149,mrgid:4251,Hudson Strait,Hudson Strait
http://vocab.getty.edu/tgn/7014206,mrgid:8748,"Atlantic, Northwest","Atlantic, Northwest"
http://vocab.getty.edu/tgn/7014206,mrgid:5664,North East Atlantic,North Atlantic Ocean
http://vocab.getty.edu/tgn/7014652,mrgid:21039,East Pacific,Pacific Ocean
http://vocab.getty.edu/tgn/7016773,mrgid:32815,Nansei-Shoto Trench,Philippine Sea
http://vocab.getty.edu/tgn/7014652,mrgid:18071,Tropical Pacific Ocean,Pacific Ocean
http://vocab.getty.edu/tgn/7014652,mrgid:17856,South East Pacific,Pacific Ocean
http://vocab.getty.edu/tgn/1112683,mrgid:5206,Bay of Arcachon,Bay of Biscay
http://vocab.getty.edu/tgn/1112683,mrgid:4905,Cap Ferret Canyon,Bay of Biscay
http://vocab.getty.edu/tgn/1112241,mrgid:4367,Amundsen Sea,Amundsen Sea
http://vocab.getty.edu/tgn/7029367,mrgid:17975,North West Pacific,North Pacific Ocean
http://vocab.getty.edu/tgn/7016682,mrgid:18059,North Indian Ocean,Indian Ocean
http://vocab.getty.edu/tgn/1010311,mrgid:21928,South Orkney Islands,South Orkney Islands
http://vocab.getty.edu/tgn/7016682,mrgid:17998,South Indian Ocean,Indian Ocean
http://vocab.getty.edu/tgn/7016682,mrgid:22133,Tropical Indian Ocean,Indian Ocean
http://vocab.getty.edu/tgn/1000852,mrgid:5602,Distrito de Faro,Distrito de Faro
http://vocab.getty.edu/tgn/1000852,mrgid:14866,Cabo de San Vicente,Distrito de Faro
http://vocab.getty.edu/tgn/1114398,mrgid:3374,Storfjorden,Storfjorden
http://vocab.getty.edu/tgn/1112054,mrgid:22864,Landes,Landes
http://vocab.getty.edu/tgn/7655049,mrgid:17468,Contis-Plage,Contis-Plage
http://vocab.getty.edu/tgn/7771140,mrgid:4252,Hudson Bay,Hudson Bay
http://vocab.getty.edu/tgn/7006450,mrgid:7428,Canada Basin,Alaska
http://vocab.getty.edu/tgn/1114398,mrgid:24761,Storfjord Seachannel,Storfjord Seachannel
http://vocab.getty.edu/tgn/7012216,mrgid:3774,Bretagne,Bretagne
http://vocab.getty.edu/tgn/7002938,mrgid:19389,Finistère,Finistère
http://vocab.getty.edu/tgn/7009481,mrgid:14276,Roscoff,Roscoff
http://vocab.getty.edu/tgn/7015931,mrgid:14324,Voordelta,North Sea
http://vocab.getty.edu/tgn/7011301,mrgid:3171,Plymouth,Plymouth
http://vocab.getty.edu/tgn/7770588,mrgid:3323,Seine Bay,Seine Bay
http://vocab.getty.edu/tgn/1000070,mrgid:14305,French Atlantic Coast,France
,mrgid:2542,Schelde,
,mrgid:4812,Scheldt Estuary,
http://vocab.getty.edu/tgn/7007126,mrgid:4752,Westerschelde,Westerschelde
http://vocab.getty.edu/tgn/7005239,mrgid:17599,Golfe Normano-Breton,English Channel
http://vocab.getty.edu/tgn/7001122,mrgid:3766,Balearic Islands,Balearic Islands
,mrgid:48567,Oriental (Indomalaya),
http://vocab.getty.edu/tgn/7006257,mrgid:15263,Rio Grande do Norte,Rio Grande do Norte
http://vocab.getty.edu/tgn/7018842,mrgid:48564,Australasian,Australasian
http://vocab.getty.edu/tgn/1006432,mrgid:19296,Barrow Island,Barrow Island
http://vocab.getty.edu/tgn/1007891,mrgid:20621,Lizard Island,Lizard Island
http://vocab.getty.edu/tgn/7852401,mrgid:15153,Heron Island,Heron Island
http://vocab.getty.edu/tgn/7016735,mrgid:3322,Balearic Sea,Mediterranean Sea
http://vocab.getty.edu/tgn/7001122,mrgid:3430,Balearic Islands,Balearic Islands
http://vocab.getty.edu/tgn/7007959,mrgid:3439,Mallorca,Mallorca
http://vocab.getty.edu/tgn/1112319,mrgid:3558,Naples Gulf,Tyrrhenian Sea
http://vocab.getty.edu/tgn/1112319,mrgid:5220,Phlegrean islands,Tyrrhenian Sea
http://vocab.getty.edu/tgn/7010392,mrgid:3557,Ischia,Ischia
http://vocab.getty.edu/tgn/7003121,mrgid:3330,Sardinia,Sardinia
http://vocab.getty.edu/tgn/7016833,mrgid:22712,Sinai,Egypt
http://vocab.getty.edu/tgn/7006659,mrgid:2212,Turkmenistan,Turkmenistan
http://vocab.getty.edu/tgn/7006669,mrgid:21449,Serbia,Serbia
http://vocab.getty.edu/tgn/1000618,mrgid:23269,Granada,Granada
http://vocab.getty.edu/tgn/7006220,mrgid:18930,Hawaiian Islands,Hawaiian Islands
http://vocab.getty.edu/tgn/7007249,mrgid:20127,Hawaii,Hawaii
http://vocab.getty.edu/tgn/1002483,mrgid:18924,Honolulu,Honolulu
http://vocab.getty.edu/tgn/7005669,mrgid:8991,Caroline Islands,Caroline Islands
http://vocab.getty.edu/tgn/7002445,mrgid:17809,Portland,England
http://vocab.getty.edu/tgn/7000861,mrgid:48918,Port Elizabeth,Port Elizabeth
http://vocab.getty.edu/tgn/2553381,mrgid:18941,Oahu Island,Oahu Island
http://vocab.getty.edu/tgn/7008258,mrgid:18562,Brest,Brest
http://vocab.getty.edu/tgn/1000886,mrgid:20226,Kranket Island,Madang
http://vocab.getty.edu/tgn/2434298,mrgid:19654,Kenai Peninsula,Kenai Peninsula
http://vocab.getty.edu/tgn/2598964,mrgid:19104,Prince William Sound,Prince William Sound
http://vocab.getty.edu/tgn/7005735,mrgid:47561,British Columbia,British Columbia
http://vocab.getty.edu/tgn/7004735,mrgid:14909,Nagasaki,Nagasaki
http://vocab.getty.edu/tgn/1112683,mrgid:14670,Hossegor Lake,Bay of Biscay
http://vocab.getty.edu/tgn/1000116,mrgid:15176,Korea Island,Indonesia
http://vocab.getty.edu/tgn/1009657,mrgid:19773,Viti Levu,Viti Levu
http://vocab.getty.edu/tgn/7865307,mrgid:32407,Bruny Island,Bruny Island
http://vocab.getty.edu/tgn/1000142,mrgid:8332,Thailand Exclusive Economic Zone,Thailand
http://vocab.getty.edu/tgn/7029367,mrgid:25506,United States part of the Coastal Waters of Southeast Alaska and British Columbia,North Pacific Ocean
http://vocab.getty.edu/tgn/1000120,mrgid:21438,Osaka Bay,Japan
http://vocab.getty.edu/tgn/7004542,mrgid:48059,Hong Kong,Hong Kong
http://vocab.getty.edu/tgn/7016532,mrgid:7127,Northern Adriatic Sea,Adriatic Sea
http://vocab.getty.edu/tgn/7029367,mrgid:22004,Eastern China Sea,North Pacific Ocean
http://vocab.getty.edu/tgn/7016682,mrgid:20027,Casuarina Point,Indian Ocean
http://vocab.getty.edu/tgn/7000198,mrgid:9015,Orissa,India
http://vocab.getty.edu/tgn/1115897,mrgid:17453,Chilka Lake,Chilka Lake
http://vocab.getty.edu/tgn/1000121,mrgid:19693,Aqaba,Jordan
http://vocab.getty.edu/tgn/7518836,mrgid:17378,Auckland Islands,Auckland Islands
http://vocab.getty.edu/tgn/7797598,mrgid:14798,Campbell Island,Campbell Island
http://vocab.getty.edu/tgn/1010303,mrgid:31190,Snares Islands/Tini Heke,Snares Islands/Tini Heke
http://vocab.getty.edu/tgn/7016674,mrgid:26427,Kansai ,Honshu
http://vocab.getty.edu/tgn/7031843,mrgid:21234,Awaji Island,Awaji Island
http://vocab.getty.edu/tgn/7016682,mrgid:17449,Watamu marine national park,Indian Ocean
http://vocab.getty.edu/tgn/1000225,mrgid:21996,Vanuatu,Vanuatu
http://vocab.getty.edu/tgn/1008209,mrgid:19719,Moorea,Moorea
http://vocab.getty.edu/tgn/7642168,mrgid:14645,Guéthary,Guéthary
http://vocab.getty.edu/tgn/7799155,mrgid:3258,Isle of Man,Isle of Man
http://vocab.getty.edu/tgn/7008116,mrgid:3147,Cornwall,Cornwall
http://vocab.getty.edu/tgn/7011359,mrgid:17532,Falmouth,Falmouth
http://vocab.getty.edu/tgn/1000220,mrgid:8316,Micronesian Exclusive Economic Zone,Micronesia
http://vocab.getty.edu/tgn/7002445,mrgid:19991,Blue Lagoon,England
http://vocab.getty.edu/tgn/7016540,mrgid:14799,Cape of Good Hope,Cape of Good Hope
http://vocab.getty.edu/tgn/7016735,mrgid:3332,Catalan Sea,Mediterranean Sea
http://vocab.getty.edu/tgn/7001093,mrgid:3779,Corsica,Corsica
http://vocab.getty.edu/tgn/7003644,mrgid:18666,Nordland,Nordland
http://vocab.getty.edu/tgn/7005004,mrgid:5343,Jan Mayen,Jan Mayen
http://vocab.getty.edu/tgn/7016682,mrgid:22036,Delagoa,Western Indian Ocean
http://vocab.getty.edu/tgn/1112230,mrgid:17404,Boreal Arctic,Arctic Ocean
http://vocab.getty.edu/tgn/7770922,mrgid:5574,Galway Bay,Galway Bay
http://vocab.getty.edu/tgn/7016682,mrgid:25555,Indonesian part of the Indian Ocean,Indian Ocean
http://vocab.getty.edu/tgn/7004789,mrgid:63303,Trinidad,Trinidad
http://vocab.getty.edu/tgn/7002915,mrgid:17407,Bouches-du-Rhône,Bouches-du-Rhône
http://vocab.getty.edu/tgn/7008781,mrgid:15201,Marseille,Marseille
http://vocab.getty.edu/tgn/7001242,mrgid:8617,Western Sahara,Africa
http://vocab.getty.edu/tgn/7003005,mrgid:3502,Campania,Campania
http://vocab.getty.edu/tgn/7004474,mrgid:20311,Naples,Naples
http://vocab.getty.edu/tgn/7009604,mrgid:3741,País Vasco,País Vasco
http://vocab.getty.edu/tgn/7007780,mrgid:23286,Guipúzcoa,Guipúzcoa
http://vocab.getty.edu/tgn/7007780,mrgid:5651,San Sebastian,Guipúzcoa
http://vocab.getty.edu/tgn/7655208,mrgid:17444,Ciboure,Ciboure
http://vocab.getty.edu/tgn/1000088,mrgid:17973,Northern Norway,Norway
http://vocab.getty.edu/tgn/7008911,mrgid:3740,Asturias,Asturias
http://vocab.getty.edu/tgn/7008911,mrgid:17830,Ría del Eo,Asturias
http://vocab.getty.edu/tgn/2535380,mrgid:22457,Naples Bay,Naples Bay
http://vocab.getty.edu/tgn/7012077,mrgid:3168,Devon,Devon
http://vocab.getty.edu/tgn/7009635,mrgid:17872,Saint-Jean-de-Luz,Saint-Jean-de-Luz
http://vocab.getty.edu/tgn/7002837,mrgid:3758,Cantabria,Cantabria
http://vocab.getty.edu/tgn/7324253,mrgid:14677,Santander,Santander
http://vocab.getty.edu/tgn/1112683,mrgid:5374,Marennes-Oléron Bay,Bay of Biscay
http://vocab.getty.edu/tgn/7005132,mrgid:19090,Saint Croix,Saint Croix
http://vocab.getty.edu/tgn/7005133,mrgid:32425,Christiansted,Christiansted
http://vocab.getty.edu/tgn/7341753,mrgid:17355,Abra de Bilbao,Abra de Bilbao
http://vocab.getty.edu/tgn/7003635,mrgid:200,Tholen-St-Philipsland,Zeeland
http://vocab.getty.edu/tgn/1048149,mrgid:222,Tholen,Tholen
http://vocab.getty.edu/tgn/7272219,mrgid:17874,Strijenham,Strijenham
http://vocab.getty.edu/tgn/7003635,mrgid:17940,Zijpe,Zeeland
http://vocab.getty.edu/tgn/7003635,mrgid:201,Schouwen-Duiveland,Zeeland
http://vocab.getty.edu/tgn/7030107,mrgid:217,Zierikzee,Zierikzee
http://vocab.getty.edu/tgn/1114648,mrgid:21357,Zoetersbout,Oosterschelde
http://vocab.getty.edu/tgn/7335572,mrgid:3769,Galicia,Galicia
http://vocab.getty.edu/tgn/7007904,mrgid:17681,La Coruña,La Coruña
http://vocab.getty.edu/tgn/7335572,mrgid:17826,Ría de Foz,Galicia
http://vocab.getty.edu/tgn/7335572,mrgid:17827,Ría de Corme e Laxe,Galicia
http://vocab.getty.edu/tgn/1112277,mrgid:3588,Catania Gulf,Ionian Sea
http://vocab.getty.edu/tgn/1112234,mrgid:21743,Subantarctic Islands,Southern Ocean
http://vocab.getty.edu/tgn/7799170,mrgid:8905,South Island,South Island
http://vocab.getty.edu/tgn/7799170,mrgid:26502,Otago region,South Island
http://vocab.getty.edu/tgn/7001792,mrgid:17500,Dunedin,Dunedin
http://vocab.getty.edu/tgn/7005087,mrgid:22184,Valparaiso,Valparaiso
http://vocab.getty.edu/tgn/7274124,mrgid:203,Zuid-Beveland,Zuid-Beveland
http://vocab.getty.edu/tgn/7006755,mrgid:23063,Goes,Goes
http://vocab.getty.edu/tgn/7264279,mrgid:14739,Kattendijke,Kattendijke
http://vocab.getty.edu/tgn/7260623,mrgid:17494,Dreischor,Dreischor
http://vocab.getty.edu/tgn/7032126,mrgid:23215,Goedereede,Goedereede
http://vocab.getty.edu/tgn/1048032,mrgid:20340,Ouddorp,Ouddorp
http://vocab.getty.edu/tgn/1048032,mrgid:17814,Preekhilpolder,Ouddorp
http://vocab.getty.edu/tgn/7003632,mrgid:17417,Brouwersdam,Zuid-Holland
http://vocab.getty.edu/tgn/7003635,mrgid:14640,Veerse Meer,Zeeland
http://vocab.getty.edu/tgn/7268800,mrgid:17792,Plompetoren,Plompetoren
http://vocab.getty.edu/tgn/1048102,mrgid:18022,Sint Annaland,Sint Annaland
http://vocab.getty.edu/tgn/7002878,mrgid:17595,Gironde Estuary,Aquitaine
http://vocab.getty.edu/tgn/7002878,mrgid:21670,Cordouan (phare),Aquitaine
http://vocab.getty.edu/tgn/1114648,mrgid:14646,Keeten,Oosterschelde
http://vocab.getty.edu/tgn/1048228,mrgid:14906,Wemeldinge,Wemeldinge
http://vocab.getty.edu/tgn/7270258,mrgid:17757,Neeltje Jans,Neeltje Jans
http://vocab.getty.edu/tgn/7270258,mrgid:17759,"Neeltje Jans, buitenhaven",Neeltje Jans
http://vocab.getty.edu/tgn/7260160,mrgid:17601,Gorishoek,Gorishoek
http://vocab.getty.edu/tgn/7017397,mrgid:5375,Ile d'Oléron,Ile d'Oléron
http://vocab.getty.edu/tgn/1114648,mrgid:14724,Zuidbout,Oosterschelde
http://vocab.getty.edu/tgn/7270258,mrgid:17758,"Neeltje Jans, binnenhaven",Neeltje Jans
http://vocab.getty.edu/tgn/1047680,mrgid:218,Brouwershaven,Brouwershaven
http://vocab.getty.edu/tgn/7006754,mrgid:228,Westkapelle,Westkapelle
http://vocab.getty.edu/tgn/7006753,mrgid:226,Veere,Veere
http://vocab.getty.edu/tgn/1048273,mrgid:14717,Zoutelande,Zoutelande
http://vocab.getty.edu/tgn/7003635,mrgid:17849,Schelphoek,Zeeland
http://vocab.getty.edu/tgn/7017397,mrgid:17954,West-Oléron,Ile d'Oléron
http://vocab.getty.edu/tgn/1008361,mrgid:198,Noord-Beveland,Noord-Beveland
http://vocab.getty.edu/tgn/1048250,mrgid:205,Wissenkerke,Wissenkerke
http://vocab.getty.edu/tgn/7262784,mrgid:14720,Burghsluis,Burghsluis
http://vocab.getty.edu/tgn/7003635,mrgid:17367,Anna-Frisopolder,Zeeland
http://vocab.getty.edu/tgn/7003833,mrgid:2456,Sao Miguel,Azores
http://vocab.getty.edu/tgn/1112488,mrgid:4334,Gulf of Thailand,Gulf of Thailand
http://vocab.getty.edu/tgn/1001575,mrgid:14788,Toliara,Toliara
http://vocab.getty.edu/tgn/7769535,mrgid:20183,Island Bay,Island Bay
http://vocab.getty.edu/tgn/7016619,mrgid:21750,Black Sea,Black Sea
http://vocab.getty.edu/tgn/7014206,mrgid:25521,Argentinean part of the South Atlantic Ocean,South Atlantic Ocean
http://vocab.getty.edu/tgn/7000908,mrgid:17560,Phuket,Phuket
http://vocab.getty.edu/tgn/7001797,mrgid:9023,Tamil Nadu,Tamil Nadu
http://vocab.getty.edu/tgn/1075708,mrgid:17664,Kilakarai,Kilakarai
http://vocab.getty.edu/tgn/7856013,mrgid:15131,Gambier Islands,Gambier Islands
http://vocab.getty.edu/tgn/7000490,mrgid:21156,Australia W,Australia
http://vocab.getty.edu/tgn/7796558,mrgid:20336,One Tree Island,One Tree Island
http://vocab.getty.edu/tgn/7001949,mrgid:9012,Botany Bay,Botany Bay
http://vocab.getty.edu/tgn/7865954,mrgid:20002,Bunker Bay,Bunker Bay
http://vocab.getty.edu/tgn/7827909,mrgid:20518,Split Solitary Island,Split Solitary Island
http://vocab.getty.edu/tgn/7861100,mrgid:18890,Cook Island,Cook Island
http://vocab.getty.edu/tgn/7836767,mrgid:8904,North Island,North Island
http://vocab.getty.edu/tgn/7000507,mrgid:20833,Northland,Northland
http://vocab.getty.edu/tgn/7770848,mrgid:17391,Bay of Islands,Bay of Islands
http://vocab.getty.edu/tgn/2616104,mrgid:19474,Rhode Island,Rhode Island
http://vocab.getty.edu/tgn/2540393,mrgid:24665,Newport Bay,Newport Bay
http://vocab.getty.edu/tgn/1000090,mrgid:25368,Portuguese Exclusive Economic Zone,Portugal
http://vocab.getty.edu/tgn/7016845,mrgid:25232,Dutch Exclusive Economic Zone,Netherlands
http://vocab.getty.edu/tgn/4004944,mrgid:17620,Hendaye,Hendaye
http://vocab.getty.edu/tgn/7009604,mrgid:17388,Basque Coast,País Vasco
http://vocab.getty.edu/tgn/7009604,mrgid:17688,Playa de Laga,País Vasco
http://vocab.getty.edu/tgn/7000299,mrgid:8327,South Korean Exclusive Economic Zone,South Korea
http://vocab.getty.edu/tgn/2553381,mrgid:21100,Kualoa Beach,Oahu Island
http://vocab.getty.edu/tgn/1006102,mrgid:15058,Atol das Rocas,Atol das Rocas
http://vocab.getty.edu/tgn/8711588,mrgid:14313,South California,California
http://vocab.getty.edu/tgn/1000047,mrgid:17462,Coast of Brazil,Brazil
http://vocab.getty.edu/tgn/1112309,mrgid:25690,Ceram Sea,Ceram Sea
